u,v,key,osmid,name,highway,length,access,width,geometry
83840799,664689127,0,10158978,Sullivan Road,residential,27.951844201416016,,,"LINESTRING (-111.504 40.653, -111.503949 40.653023, -111.503718 40.653132)"
83840799,83883101,0,1436821763,Park Avenue,tertiary,74.28690944391722,,,"LINESTRING (-111.504 40.653, -111.504109 40.653127, -111.504507 40.653545)"
83840799,83887305,0,1436821763,Park Avenue,tertiary,100.48190760427825,,,"LINESTRING (-111.504 40.653, -111.503897 40.652876, -111.503831 40.652802, -111.503696 40.65266, -111.503323 40.652256)"
83844254,83882352,0,10162124,Lowell Avenue,residential,97.36860741047937,destination,,"LINESTRING (-111.502281 40.647351, -111.50295 40.648065)"
83844254,83844260,0,10159276,Northstar Drive,residential,75.97667682173773,,,"LINESTRING (-111.502281 40.647351, -111.502409 40.647376, -111.50287 40.647588, -111.503015 40.647626, -111.503054 40.647628, -111.503088 40.647617)"
83844254,662295389,0,10162124,Lowell Avenue,residential,136.67760157280063,destination,,"LINESTRING (-111.502281 40.647351, -111.50175 40.646774, -111.501507 40.646515, -111.50142 40.646459, -111.501344 40.646432, -111.501271 40.646417)"
83844260,83844254,0,10159276,Northstar Drive,residential,75.97667682173774,,,"LINESTRING (-111.503088 40.647617, -111.503054 40.647628, -111.503015 40.647626, -111.50287 40.647588, -111.502409 40.647376, -111.502281 40.647351)"
83844260,83882987,0,10162218,Northstar Drive,residential,71.40415730284505,,,"LINESTRING (-111.503088 40.647617, -111.503093 40.647592, -111.503052 40.647548, -111.502903 40.647419, -111.502679 40.647281, -111.502564 40.647132)"
83844260,3724661527,0,"[1309992961, 632584122, 10162217]",,"['track', 'service']",647.074754580132,,,"LINESTRING (-111.503088 40.647617, -111.503454 40.647794, -111.503756 40.647986, -111.503876 40.648036, -111.504022 40.648104, -111.504155 40.648127, -111.504284 40.648141, -111.504404 40.648188, -111.504497 40.648251, -111.504572 40.64832, -111.504648 40.648409, -111.504785 40.648512, -111.504926 40.648563, -111.505049 40.648602, -111.505169 40.648645, -111.505421 40.648753, -111.505697 40.648896, -111.506019 40.649095, -111.506104 40.649107, -111.50619 40.649093, -111.506263 40.649045, -111.50631 40.648977, -111.506323 40.648932, -111.506245 40.648695, -111.506023 40.647967, -111.505966 40.64778, -111.505889 40.647195, -111.505817 40.646835, -111.505618 40.64621)"
83844941,83844943,0,10159334,,service,45.14755473609255,,,"LINESTRING (-111.511566 40.669511, -111.5121 40.669489)"
83844941,83880151,0,10162846,Creek Drive,residential,210.53824280918815,,,"LINESTRING (-111.511566 40.669511, -111.511582 40.669694, -111.511496 40.670493, -111.511506 40.670692, -111.511564 40.670903, -111.511652 40.671066, -111.511787 40.671206, -111.511909 40.671317)"
83844941,83879463,0,10162846,Creek Drive,residential,138.37839285638708,,,"LINESTRING (-111.511566 40.669511, -111.511511 40.669111, -111.511514 40.668894, -111.511585 40.668398, -111.51161 40.668274)"
83844943,83844941,0,10159334,,service,45.14755473609255,,,"LINESTRING (-111.5121 40.669489, -111.511566 40.669511)"
83845940,83880071,0,10161973,Lakeside Drive,residential,56.09662498580632,,,"LINESTRING (-111.482294 40.642025, -111.481634 40.642084)"
83845940,1177310077,0,10161930,Lakeside Court,residential,51.12004026902753,,,"LINESTRING (-111.482294 40.642025, -111.482305 40.642083, -111.482349 40.642124, -111.482772 40.642258)"
83845940,83880405,0,10161973,Lakeside Drive,residential,35.7146497490519,,,"LINESTRING (-111.482294 40.642025, -111.482385 40.642015, -111.482543 40.641996, -111.482712 40.641975)"
83846148,83832923,0,10158466,Captain Molly Drive,residential,42.81665642857056,,,"LINESTRING (-111.508825 40.658666, -111.50888 40.658284)"
83846148,485571069,0,10158466,Captain Molly Drive,residential,245.1313021721075,,,"LINESTRING (-111.508825 40.658666, -111.509222 40.658951, -111.509295 40.659036, -111.509455 40.65947, -111.509502 40.659541, -111.509783 40.659765, -111.50986 40.659816, -111.510287 40.660023, -111.510334 40.660062, -111.51035 40.660098, -111.510368 40.660222, -111.510361 40.660265, -111.510319 40.660291, -111.510205 40.660303)"
83846148,13016026694,0,10159452,Lame Dog Lane,residential,55.62674702513893,,,"LINESTRING (-111.508825 40.658666, -111.508747 40.658687, -111.508299 40.658963)"
83846149,13016026694,0,10159452,Lame Dog Lane,residential,13.979989875387488,,,"LINESTRING (-111.508171 40.659043, -111.508299 40.658963)"
83846149,4584284730,0,1026751561,Park Avenue,primary,54.59360498655121,,,"LINESTRING (-111.508171 40.659043, -111.50851 40.659461)"
83846149,83887333,0,1026751561,Park Avenue,primary,39.16589885363562,,,"LINESTRING (-111.508171 40.659043, -111.507994 40.658838, -111.507915 40.658749)"
83848255,83848635,0,1036052864,Powerline Trail,path,208.3207112946039,,,"LINESTRING (-111.536092 40.632728, -111.536088 40.632843, -111.536091 40.633052, -111.536092 40.633185, -111.53616 40.633489, -111.53618 40.633625, -111.536172 40.633675, -111.536153 40.63371, -111.536118 40.63373, -111.53608 40.633734, -111.536043 40.633729, -111.536006 40.633702, -111.535906 40.633583, -111.535874 40.63357, -111.535828 40.633583, -111.535716 40.633677, -111.535661 40.633763, -111.535624 40.633802, -111.535591 40.633838, -111.535441 40.63404)"
83848255,3058125149,0,1036052864,Powerline Trail,path,825.8181831970967,,,"LINESTRING (-111.536092 40.632728, -111.536114 40.632636, -111.536141 40.632546, -111.536193 40.632447, -111.536539 40.631954, -111.536719 40.631527, -111.537156 40.630328, -111.537215 40.630004, -111.537366 40.629141, -111.537679 40.628736, -111.538074 40.628427, -111.538943 40.627537, -111.539707 40.626622, -111.539916 40.626196, -111.539947 40.626058)"
83848255,2481633161,0,"[1411064794, 1411064795, 518350723]",Mid-Mountain Trail,path,76.22999406259763,,,"LINESTRING (-111.536092 40.632728, -111.535931 40.63257, -111.535918 40.632551, -111.53591 40.632536, -111.535907 40.632523, -111.5359 40.632448, -111.535897 40.632435, -111.535892 40.632428, -111.535885 40.63242, -111.535868 40.632415, -111.535823 40.632411, -111.535809 40.632413, -111.535795 40.632418, -111.535514 40.632565)"
83848635,2481633161,0,10158304,Thaynes Canyon,track,164.78613136756388,,,"LINESTRING (-111.535441 40.63404, -111.53545 40.633843, -111.535466 40.633576, -111.535512 40.633394, -111.535557 40.633124, -111.535555 40.633056, -111.535518 40.632608, -111.535514 40.632565)"
83848635,83848255,0,1036052864,Powerline Trail,path,208.32071129460388,,,"LINESTRING (-111.535441 40.63404, -111.535591 40.633838, -111.535624 40.633802, -111.535661 40.633763, -111.535716 40.633677, -111.535828 40.633583, -111.535874 40.63357, -111.535906 40.633583, -111.536006 40.633702, -111.536043 40.633729, -111.53608 40.633734, -111.536118 40.63373, -111.536153 40.63371, -111.536172 40.633675, -111.53618 40.633625, -111.53616 40.633489, -111.536092 40.633185, -111.536091 40.633052, -111.536088 40.632843, -111.536092 40.632728)"
83848635,1509418695,0,1036083677,Spiro Trail,track,428.31897357136415,,,"LINESTRING (-111.535441 40.63404, -111.535438 40.634174, -111.53544 40.634493, -111.535424 40.634658, -111.535308 40.635416, -111.535045 40.636199, -111.534897 40.636562, -111.534733 40.636962, -111.534394 40.637787)"
83849064,10099170104,0,10161591,Flat Iron,track,112.9785365237073,,,"LINESTRING (-111.515601 40.628894, -111.515733 40.628537, -111.5158 40.628423, -111.515882 40.628308, -111.516065 40.62808, -111.51616 40.62798)"
83849064,9898312441,0,10161591,Flat Iron,track,234.31893315892043,,,"LINESTRING (-111.515601 40.628894, -111.515499 40.629016, -111.515413 40.629109, -111.515317 40.629146, -111.515231 40.629162, -111.515124 40.62915, -111.514963 40.629105, -111.514743 40.629003, -111.514443 40.628943, -111.514399 40.628939, -111.514334 40.62895, -111.514238 40.629, -111.514125 40.62906, -111.513638 40.629247, -111.513504 40.62931, -111.513413 40.629379, -111.513343 40.62944, -111.513288 40.629492)"
83849064,10099170102,0,302343123,Miner's Mile,track,82.73211126767033,,,"LINESTRING (-111.515601 40.628894, -111.51573 40.628771, -111.515966 40.628633, -111.51635 40.628419)"
83849236,3065981121,0,10159683,Trestle,track,16.183601876416212,,,"LINESTRING (-111.508299 40.634911, -111.508466 40.634839)"
83849245,10099187193,0,10158170,Drift Road,track,6.982968164038763,,,"LINESTRING (-111.512109 40.632558, -111.512085 40.632618)"
83849245,9898312600,0,10158170,Drift Road,track,110.89752873679525,,,"LINESTRING (-111.512109 40.632558, -111.512104 40.632469, -111.51212 40.632402, -111.512176 40.632323, -111.512468 40.632008, -111.512605 40.631848, -111.512728 40.6317)"
83849245,6595563369,0,10159683,Trestle,track,290.51398560353863,,,"LINESTRING (-111.512109 40.632558, -111.511974 40.632585, -111.511838 40.63262, -111.511675 40.632744, -111.511509 40.632939, -111.511364 40.633069, -111.511186 40.633182, -111.510891 40.633351, -111.509878 40.634072, -111.509571 40.634276)"
83849245,3065981126,0,302341129,Johns Trail,track,265.69579372744187,,,"LINESTRING (-111.512109 40.632558, -111.511843 40.632517, -111.511715 40.6325, -111.511623 40.6325, -111.511504 40.632507, -111.511412 40.632527, -111.511356 40.632551, -111.511303 40.632586, -111.511248 40.63264, -111.511201 40.632698, -111.51115 40.632749, -111.511105 40.632785, -111.511045 40.632822, -111.510938 40.632901, -111.510854 40.632969, -111.5108 40.633006, -111.510735 40.633037, -111.510551 40.633119, -111.510424 40.633183, -111.510346 40.633211, -111.510264 40.633243, -111.510073 40.6333, -111.509945 40.633344, -111.509862 40.63338, -111.509778 40.633434, -111.509548 40.633592, -111.5095 40.633632)"
83849245,3066008884,0,302343847,,track,295.27688882880904,,,"LINESTRING (-111.512109 40.632558, -111.512315 40.632413, -111.51242 40.632272, -111.51255 40.632133, -111.512801 40.631984, -111.513361 40.631741, -111.514101 40.631481, -111.51426 40.631414, -111.514459 40.631279, -111.514781 40.631059, -111.514862 40.630992)"
83849245,3066008879,0,302343848,Mid-Mountain Connect,track,187.83224542378787,,,"LINESTRING (-111.512109 40.632558, -111.512424 40.632528, -111.512754 40.632471, -111.512838 40.632442, -111.513454 40.632037, -111.513767 40.631878, -111.514014 40.631769)"
83849245,9898609390,0,302343850,Jenni's Trail upper,path,58.48180089969,,,"LINESTRING (-111.512109 40.632558, -111.512239 40.632655, -111.512367 40.63272, -111.512592 40.632793, -111.512688 40.632837)"
83849262,2790415975,0,10159975,Wasatch Crest Connect,track,585.7875311254488,,,"LINESTRING (-111.550381 40.621, -111.550354 40.620971, -111.550338 40.620907, -111.55033 40.620854, -111.550325 40.62075, -111.55037 40.620636, -111.550539 40.620407, -111.550622 40.620296, -111.550656 40.620226, -111.550667 40.620178, -111.550654 40.620112, -111.550625 40.620045, -111.550593 40.620007, -111.55057 40.619942, -111.55056 40.619863, -111.550575 40.619787, -111.550679 40.619427, -111.550762 40.619251, -111.550803 40.619067, -111.55086 40.618455, -111.550863 40.61832, -111.550858 40.618222, -111.550829 40.61815, -111.550761 40.618048, -111.550706 40.617993, -111.550612 40.617934, -111.550407 40.617853, -111.550344 40.617824, -111.550266 40.617788, -111.550151 40.617705, -111.550091 40.617626, -111.550068 40.617576, -111.550052 40.617526, -111.550034 40.617425, -111.550025 40.617318, -111.549994 40.617224, -111.549952 40.617137, -111.549863 40.617016, -111.549753 40.616899, -111.549644 40.616793, -111.549568 40.616742, -111.549496 40.616701, -111.549416 40.616661, -111.549322 40.616629, -111.549226 40.616606, -111.549136 40.616594, -111.549063 40.616595, -111.549025 40.616597, -111.548972 40.616603, -111.548935 40.61662)"
83849262,3058133583,0,10159975,Wasatch Crest Connect,track,418.8158164314337,,,"LINESTRING (-111.550381 40.621, -111.550434 40.621006, -111.550478 40.620996, -111.550517 40.620965, -111.550555 40.620914, -111.550578 40.620849, -111.550615 40.620724, -111.550654 40.620664, -111.550704 40.620612, -111.551062 40.620217, -111.551864 40.619302, -111.551914 40.61916, -111.551952 40.619028, -111.551982 40.618854, -111.552057 40.618748, -111.552112 40.618671, -111.552263 40.618552, -111.552456 40.618441, -111.55265 40.618322, -111.5528 40.618218, -111.552956 40.618096, -111.553106 40.617988)"
83854789,9128711762,0,10160014,Empire Pass Connector,path,32.907775375150536,yes,,"LINESTRING (-111.511027 40.606756, -111.511194 40.606769, -111.511312 40.606778, -111.511415 40.606772)"
83854789,5058230263,0,1046692257,,track,52.935186373460766,yes,,"LINESTRING (-111.511027 40.606756, -111.510967 40.606801, -111.510886 40.606843, -111.510814 40.60688, -111.510765 40.606894, -111.510715 40.606906, -111.510607 40.606915, -111.510462 40.606921)"
83854789,9820827225,0,1046692258,,track,168.36758676485417,,,"LINESTRING (-111.511027 40.606756, -111.510932 40.606694, -111.510718 40.606588, -111.510629 40.606556, -111.51052 40.606525, -111.510445 40.606508, -111.510366 40.606501, -111.510329 40.606501, -111.509976 40.606497, -111.509835 40.606492, -111.509665 40.606482, -111.509565 40.606469, -111.509449 40.606437, -111.509223 40.606364, -111.509161 40.606341)"
83854789,9128711760,0,1103600516,,track,28.56612770065523,,,"LINESTRING (-111.511027 40.606756, -111.511096 40.606819, -111.511164 40.606868, -111.511271 40.606933)"
83854807,83854809,0,1080350940,Bow Hunter Connect Road,track,63.85417053663074,yes,,"LINESTRING (-111.491341 40.601428, -111.491283 40.601618, -111.49122 40.601746, -111.491082 40.601965)"
83854807,84209895,0,1103861755,Bow Hunter Connect,track,52.76457201799476,yes,,"LINESTRING (-111.491341 40.601428, -111.491427 40.601538, -111.491475 40.601575, -111.491574 40.601646, -111.491679 40.601693, -111.4918 40.601731)"
83854809,84209895,0,10160017,Deer Camp Road,track,66.04391765523765,,5,"LINESTRING (-111.491082 40.601965, -111.491448 40.601828, -111.4918 40.601731)"
83854809,83854814,0,10160017,Deer Camp Road,track,299.1867259458412,,5,"LINESTRING (-111.491082 40.601965, -111.490755 40.602335, -111.490501 40.602574, -111.490277 40.602814, -111.489691 40.603739, -111.489364 40.604109, -111.489282 40.604181, -111.489205 40.604231)"
83854809,83854807,0,1080350940,Bow Hunter Connect Road,track,63.85417053663075,yes,,"LINESTRING (-111.491082 40.601965, -111.49122 40.601746, -111.491283 40.601618, -111.491341 40.601428)"
83854809,13042245216,0,1445310752,,track,120.30505958358751,,,"LINESTRING (-111.491082 40.601965, -111.491079 40.602238, -111.491158 40.602466, -111.491278 40.602677, -111.491391 40.602808, -111.491538 40.602958)"
83854814,83854809,0,10160017,Deer Camp Road,track,299.18672594584115,,5,"LINESTRING (-111.489205 40.604231, -111.489282 40.604181, -111.489364 40.604109, -111.489691 40.603739, -111.490277 40.602814, -111.490501 40.602574, -111.490755 40.602335, -111.491082 40.601965)"
83854814,5057896311,0,10160017,Deer Camp Road,track,161.30235942944253,,5,"LINESTRING (-111.489205 40.604231, -111.489139 40.604258, -111.489064 40.60428, -111.48893 40.604309, -111.488623 40.604363, -111.487994 40.60447, -111.487361 40.604601)"
83854814,5057896462,0,518525915,Bow Hunter,path,170.0738803056037,,,"LINESTRING (-111.489205 40.604231, -111.489212 40.604243, -111.489214 40.604256, -111.48921 40.604272, -111.489202 40.6043, -111.489197 40.604357, -111.489196 40.604474, -111.489192 40.604512, -111.489199 40.604563, -111.489226 40.604643, -111.489302 40.604738, -111.489396 40.60483, -111.489484 40.604942, -111.489513 40.605013, -111.489517 40.605087, -111.489503 40.605256, -111.489491 40.605304, -111.48948 40.605346, -111.489452 40.605394, -111.489409 40.605463, -111.489362 40.60558, -111.489344 40.605673)"
83854819,8939371851,0,518525913,To Deer Camp,path,17.169426247055256,,,"LINESTRING (-111.485829 40.605086, -111.485731 40.605222)"
83854819,5057896311,0,10160017,Deer Camp Road,track,140.627081327581,,5,"LINESTRING (-111.485829 40.605086, -111.486217 40.60492, -111.486567 40.604799, -111.487361 40.604601)"
83860792,83860805,0,10160400,Bonanza Trail,track,415.9102532712069,,,"LINESTRING (-111.497673 40.66057, -111.497501 40.660542, -111.497454 40.660545, -111.497429 40.660563, -111.497396 40.660582, -111.497379 40.660607, -111.497355 40.660651, -111.497331 40.660676, -111.497305 40.660731, -111.49729 40.660778, -111.496902 40.661229, -111.496482 40.661481, -111.494956 40.662193, -111.493643 40.66218)"
83860792,83885327,0,10162447,Lower Iron Horse Loop Road,residential,103.1588453983613,,,"LINESTRING (-111.497673 40.66057, -111.497714 40.66049, -111.497853 40.660329, -111.498064 40.659759, -111.498074 40.659702)"
83860792,7559170661,0,10162447,Lower Iron Horse Loop Road,residential,128.20091424273716,,,"LINESTRING (-111.497673 40.66057, -111.497667 40.660652, -111.497665 40.660707, -111.497695 40.660776, -111.497738 40.660833, -111.497799 40.660888, -111.497889 40.660924, -111.497968 40.660935, -111.498067 40.660936, -111.49814 40.660917, -111.498408 40.66081, -111.498773 40.660684)"
83860805,4984146478,0,1103954333,Freemason,track,56.71655204949506,,,"LINESTRING (-111.493643 40.66218, -111.493034 40.662396)"
83860805,83860792,0,10160400,Bonanza Trail,track,415.9102532712069,,,"LINESTRING (-111.493643 40.66218, -111.494956 40.662193, -111.496482 40.661481, -111.496902 40.661229, -111.49729 40.660778, -111.497305 40.660731, -111.497331 40.660676, -111.497355 40.660651, -111.497379 40.660607, -111.497396 40.660582, -111.497429 40.660563, -111.497454 40.660545, -111.497501 40.660542, -111.497673 40.66057)"
83860805,4984146500,0,509133071,Freemason,path,877.2959299217011,,,"LINESTRING (-111.493643 40.66218, -111.494427 40.66208, -111.494631 40.662113, -111.494964 40.662072, -111.496026 40.661274, -111.496122 40.661112, -111.496423 40.66086, -111.496584 40.660632, -111.496434 40.660591, -111.49594 40.660998, -111.495586 40.661104, -111.495339 40.661209, -111.495071 40.661177, -111.495393 40.661079, -111.495844 40.660713, -111.496047 40.660558, -111.496691 40.660094, -111.497002 40.659884, -111.497147 40.659601, -111.497074 40.659354, -111.496894 40.65908, -111.496749 40.658988, -111.496267 40.658513)"
