date,trail_name,trail_latitude,trail_longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precip_1d,precip_3d,precip_7d,mean_temp_3d,mean_temp_7d,freeze_thaw,freeze_thaw_3d,freeze_thaw_7d,snowfall_3d,snowfall_7d,days_since_precip,distance_miles,minimum_elevation_feet,maximum_elevation_feet,elevation_gain_feet,elevation_loss_feet,elevation_range_feet,sample_count
2025-09-24,Empire Link,40.624661,-111.5080778,65.1,39.6,50.7,0.0,0.0,0.0,0.0,0.12600000000000044,0.4999999999999996,47.86666666666667,50.87142857142857,0,0.0,0.0,0.0,0.0,2,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-09-24,Flagstaff Loop,40.60789630000001,-111.4971378,62.0,36.5,47.7,0.0,0.0,0.0,0.0,0.12600000000000044,0.4999999999999996,44.79999999999999,47.785714285714285,0,0.0,0.0,0.0,0.0,2,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-09-24,Jenni's Trail upper,40.6395667,-111.5112078,66.4,40.9,52.1,0.0,0.0,0.0,0.0,0.12600000000000044,0.4999999999999996,49.19999999999999,52.18571428571429,0,0.0,0.0,0.0,0.0,2,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-09-24,Keystone Trail,40.62398249999998,-111.5280761,60.9,39.0,49.1,0.0,0.0,0.0,0.0,0.6259999999999994,1.6140000000000003,45.26666666666667,48.44285714285714,0,0.0,0.0,0.30300000000000177,0.496,2,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-09-24,Lost Prospector,40.65901600000001,-111.490176,68.7,34.6,50.7,0.0,0.0,0.0,0.0,0.16900000000000007,0.6850000000000004,49.73333333333335,53.24285714285715,0,0.0,0.0,0.0,0.0,2,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-09-24,Mid-Mountain Trail,40.62806400000001,-111.51399,64.1,37.3,49.3,0.0,0.0,0.0,0.0,0.3390000000000009,1.2440000000000002,46.79999999999999,49.814285714285724,0,0.0,0.0,0.0,0.0,2,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-09-24,Mother Urban,40.63643319999999,-111.5009833,66.4,40.9,52.1,0.0,0.0,0.0,0.0,0.12600000000000044,0.4999999999999996,49.19999999999999,52.18571428571429,0,0.0,0.0,0.0,0.0,2,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-09-24,Rambler,40.69544569999999,-111.4874682,69.5,35.4,51.5,0.0,0.0,0.0,0.0,0.16900000000000007,0.6850000000000004,50.53333333333334,54.042857142857144,0,0.0,0.0,0.0,0.0,2,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-09-24,Ripple Trail,40.63461739999999,-111.47774560000002,66.4,40.9,52.1,0.0,0.0,0.0,0.0,0.12600000000000044,0.4999999999999996,49.19999999999999,52.18571428571429,0,0.0,0.0,0.0,0.0,2,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-09-24,Round Valley Express,40.68866779999999,-111.4899257,69.3,35.2,51.3,0.0,0.0,0.0,0.0,0.16900000000000007,0.6850000000000004,50.33333333333335,53.84285714285714,0,0.0,0.0,0.0,0.0,2,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-09-24,Solamere,40.65173099999999,-111.472688,68.4,35.2,50.5,0.0,0.0,0.0,0.0,0.1540000000000001,0.516,48.93333333333334,52.3,0,0.0,0.0,0.0,0.0,2,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-09-24,Spiro Trail,40.64795199999999,-111.524792,65.3,38.5,50.6,0.0,0.0,0.0,0.0,0.3390000000000009,1.2440000000000002,48.066666666666684,51.05714285714286,0,0.0,0.0,0.0,0.0,2,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-09-24,Tidal Wave,40.61150069999999,-111.4904225,63.6,38.1,49.2,0.0,0.0,0.0,0.0,0.12600000000000044,0.4999999999999996,46.366666666666674,49.357142857142854,0,0.0,0.0,0.0,0.0,2,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-09-25,9K Trail,40.6156847,-111.5370738,63.0,47.0,53.6,0.0,0.0,0.0,0.0,0.0,1.6140000000000003,47.63333333333333,47.699999999999996,0,0.0,0.0,0.0,0.496,3,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-09-25,Apex,40.6249077,-111.5331572,63.5,47.5,54.1,0.0,0.0,0.0,0.0,0.0,1.6140000000000003,48.166666666666664,48.25714285714286,0,0.0,0.0,0.0,0.496,3,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-09-25,Armstrong,40.6520798,-111.52831220000002,70.7,45.9,57.6,0.0,0.0,0.0,0.0,0.0,1.2440000000000002,52.79999999999999,53.67142857142858,0,0.0,0.0,0.0,0.0,3,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-09-25,Big Easy,40.68756230000001,-111.4890656,73.3,40.3,56.2,0.0,0.0,0.0,0.0,0.0,0.6850000000000004,52.06666666666667,53.957142857142856,0,0.0,0.0,0.0,0.0,3,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-09-25,CMG,40.64492680000001,-111.5159166,68.5,43.7,55.4,0.0,0.0,0.0,0.0,0.0,1.2440000000000002,50.56666666666667,51.44285714285714,0,0.0,0.0,0.0,0.0,3,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-09-25,Cyn City,40.62087939999999,-111.5211681,65.9,41.1,52.8,0.0,0.0,0.0,0.0,0.0,1.2440000000000002,47.99999999999998,48.857142857142854,0,0.0,0.0,0.0,0.0,3,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-09-25,Empire Link,40.624661,-111.5080778,68.1,44.1,54.9,0.0,0.0,0.0,0.0,0.0,0.4999999999999996,50.43333333333333,51.228571428571435,0,0.0,0.0,0.0,0.0,3,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-09-25,Flagstaff Loop,40.60789630000001,-111.4971378,65.0,41.0,51.8,0.0,0.0,0.0,0.0,0.0,0.4999999999999996,47.36666666666667,48.142857142857146,0,0.0,0.0,0.0,0.0,3,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-09-25,Jenni's Trail upper,40.6395667,-111.5112078,69.4,45.4,56.2,0.0,0.0,0.0,0.0,0.0,0.4999999999999996,51.76666666666665,52.542857142857144,0,0.0,0.0,0.0,0.0,3,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-09-25,Keystone Trail,40.62398249999998,-111.5280761,64.3,48.3,54.9,0.0,0.0,0.0,0.0,0.0,1.6140000000000003,48.96666666666667,49.05714285714286,0,0.0,0.0,0.0,0.496,3,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-09-25,Lost Prospector,40.65901600000001,-111.490176,72.6,39.5,55.4,0.0,0.0,0.0,0.0,0.0,0.6850000000000004,51.30000000000001,53.199999999999996,0,0.0,0.0,0.0,0.0,3,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-09-25,Mid-Mountain Trail,40.62806400000001,-111.51399,67.2,42.5,54.2,0.0,0.0,0.0,0.0,0.0,1.2440000000000002,49.333333333333336,50.214285714285715,0,0.0,0.0,0.0,0.0,3,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-09-25,Mother Urban,40.63643319999999,-111.5009833,69.4,45.4,56.2,0.0,0.0,0.0,0.0,0.0,0.4999999999999996,51.76666666666665,52.542857142857144,0,0.0,0.0,0.0,0.0,3,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-09-25,Rambler,40.69544569999999,-111.4874682,73.4,40.4,56.2,0.0,0.0,0.0,0.0,0.0,0.6850000000000004,52.100000000000016,54.0,0,0.0,0.0,0.0,0.0,3,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-09-25,Ripple Trail,40.63461739999999,-111.47774560000002,69.4,45.4,56.2,0.0,0.0,0.0,0.0,0.0,0.4999999999999996,51.76666666666665,52.542857142857144,0,0.0,0.0,0.0,0.0,3,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-09-25,Round Valley Express,40.68866779999999,-111.4899257,73.2,40.2,56.0,0.0,0.0,0.0,0.0,0.0,0.6850000000000004,51.90000000000001,53.8,0,0.0,0.0,0.0,0.0,3,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-09-25,Solamere,40.65173099999999,-111.472688,71.8,38.1,54.3,0.0,0.0,0.0,0.0,0.0,0.516,50.46666666666667,52.300000000000004,0,0.0,0.0,0.0,0.0,3,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-09-25,Spiro Trail,40.64795199999999,-111.524792,68.5,43.7,55.4,0.0,0.0,0.0,0.0,0.0,1.2440000000000002,50.56666666666667,51.44285714285714,0,0.0,0.0,0.0,0.0,3,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-09-25,Tidal Wave,40.61150069999999,-111.4904225,66.6,42.6,53.4,0.0,0.0,0.0,0.0,0.0,0.4999999999999996,48.93333333333334,49.714285714285715,0,0.0,0.0,0.0,0.0,3,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-09-26,9K Trail,40.6156847,-111.5370738,55.8,46.2,49.9,0.079,0.079,0.0,0.079,0.07899999999999945,1.6060000000000003,50.43333333333334,47.47142857142857,0,0.0,0.0,0.0,0.496,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-09-26,Apex,40.6249077,-111.5331572,56.3,46.7,50.5,0.079,0.079,0.0,0.079,0.07899999999999945,1.6060000000000003,50.96666666666666,48.02857142857143,0,0.0,0.0,0.0,0.496,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-09-26,Armstrong,40.6520798,-111.52831220000002,64.6,48.7,56.2,0.224,0.224,0.0,0.224,0.2240000000000009,1.4640000000000002,55.533333333333324,53.557142857142864,0,0.0,0.0,0.0,0.0,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-09-26,Big Easy,40.68756230000001,-111.4890656,68.2,46.1,56.5,0.008,0.008,0.0,0.008,0.008000000000000056,0.6930000000000004,54.73333333333334,53.714285714285715,0,0.0,0.0,0.0,0.0,4,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-09-26,CMG,40.64492680000001,-111.5159166,62.3,46.5,54.0,0.224,0.224,0.0,0.224,0.2240000000000009,1.4640000000000002,53.33333333333334,51.32857142857143,0,0.0,0.0,0.0,0.0,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-09-26,Cyn City,40.62087939999999,-111.5211681,59.7,43.9,51.4,0.224,0.224,0.0,0.224,0.2240000000000009,1.4640000000000002,50.73333333333331,48.74285714285714,0,0.0,0.0,0.0,0.0,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-09-26,Empire Link,40.624661,-111.5080778,61.9,47.3,53.3,0.028,0.028,0.0,0.028,0.028000000000000445,0.5279999999999996,52.96666666666666,51.028571428571425,0,0.0,0.0,0.0,0.0,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-09-26,Flagstaff Loop,40.60789630000001,-111.4971378,58.8,44.3,50.2,0.028,0.028,0.0,0.028,0.028000000000000445,0.5279999999999996,49.9,47.942857142857136,0,0.0,0.0,0.0,0.0,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-09-26,Jenni's Trail upper,40.6395667,-111.5112078,63.2,48.7,54.6,0.028,0.028,0.0,0.028,0.028000000000000445,0.5279999999999996,54.29999999999999,52.34285714285714,0,0.0,0.0,0.0,0.0,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-09-26,Keystone Trail,40.62398249999998,-111.5280761,57.1,47.5,51.3,0.079,0.079,0.0,0.079,0.07899999999999945,1.6060000000000003,51.76666666666666,48.82857142857143,0,0.0,0.0,0.0,0.496,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-09-26,Lost Prospector,40.65901600000001,-111.490176,67.4,45.4,55.7,0.008,0.008,0.0,0.008,0.008000000000000056,0.6930000000000004,53.933333333333344,52.957142857142856,0,0.0,0.0,0.0,0.0,4,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-09-26,Mid-Mountain Trail,40.62806400000001,-111.51399,61.1,45.3,52.8,0.224,0.224,0.0,0.224,0.2240000000000009,1.4640000000000002,52.099999999999994,50.10000000000001,0,0.0,0.0,0.0,0.0,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-09-26,Mother Urban,40.63643319999999,-111.5009833,63.2,48.7,54.6,0.028,0.028,0.0,0.028,0.028000000000000445,0.5279999999999996,54.29999999999999,52.34285714285714,0,0.0,0.0,0.0,0.0,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-09-26,Rambler,40.69544569999999,-111.4874682,68.3,46.2,56.5,0.008,0.008,0.0,0.008,0.008000000000000056,0.6930000000000004,54.73333333333335,53.75714285714286,0,0.0,0.0,0.0,0.0,4,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-09-26,Ripple Trail,40.63461739999999,-111.47774560000002,63.2,48.7,54.6,0.028,0.028,0.0,0.028,0.028000000000000445,0.5279999999999996,54.29999999999999,52.34285714285714,0,0.0,0.0,0.0,0.0,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-09-26,Round Valley Express,40.68866779999999,-111.4899257,68.1,46.0,56.3,0.008,0.008,0.0,0.008,0.008000000000000056,0.6930000000000004,54.53333333333334,53.55714285714286,0,0.0,0.0,0.0,0.0,4,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-09-26,Solamere,40.65173099999999,-111.472688,67.0,45.1,54.4,0.0,0.0,0.0,0.0,0.0,0.516,53.06666666666666,51.98571428571428,0,0.0,0.0,0.0,0.0,4,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-09-26,Spiro Trail,40.64795199999999,-111.524792,62.3,46.5,54.0,0.224,0.224,0.0,0.224,0.2240000000000009,1.4640000000000002,53.33333333333334,51.32857142857143,0,0.0,0.0,0.0,0.0,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-09-26,Tidal Wave,40.61150069999999,-111.4904225,60.4,45.8,51.8,0.028,0.028,0.0,0.028,0.028000000000000445,0.5279999999999996,51.46666666666667,49.51428571428572,0,0.0,0.0,0.0,0.0,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-09-27,9K Trail,40.6156847,-111.5370738,59.3,43.1,50.7,0.205,0.205,0.0,0.205,0.2839999999999994,1.457,51.4,47.785714285714285,0,0.0,0.0,0.0,0.496,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-09-27,Apex,40.6249077,-111.5331572,59.8,43.6,51.2,0.205,0.205,0.0,0.205,0.2839999999999994,1.457,51.93333333333333,48.32857142857143,0,0.0,0.0,0.0,0.496,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-09-27,Armstrong,40.6520798,-111.52831220000002,67.8,47.1,55.8,0.016,0.016,0.0,0.016,0.24000000000000088,0.9370000000000002,56.533333333333324,53.67142857142857,0,0.0,0.0,0.0,0.0,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-09-27,Big Easy,40.68756230000001,-111.4890656,71.6,42.1,55.5,0.016,0.016,0.0,0.016,0.024000000000000056,0.5000000000000004,56.06666666666667,53.642857142857146,0,0.0,0.0,0.0,0.0,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-09-27,CMG,40.64492680000001,-111.5159166,65.6,44.9,53.6,0.016,0.016,0.0,0.016,0.24000000000000088,0.9370000000000002,54.33333333333334,51.442857142857136,0,0.0,0.0,0.0,0.0,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-09-27,Cyn City,40.62087939999999,-111.5211681,63.0,42.3,51.0,0.016,0.016,0.0,0.016,0.24000000000000088,0.9370000000000002,51.73333333333331,48.857142857142854,0,0.0,0.0,0.0,0.0,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-09-27,Empire Link,40.624661,-111.5080778,64.8,45.6,53.2,0.012,0.012,0.0,0.012,0.040000000000000445,0.4419999999999996,53.79999999999999,51.07142857142857,0,0.0,0.0,0.0,0.0,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-09-27,Flagstaff Loop,40.60789630000001,-111.4971378,61.7,42.5,50.2,0.012,0.012,0.0,0.012,0.040000000000000445,0.4419999999999996,50.73333333333333,48.0,0,0.0,0.0,0.0,0.0,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-09-27,Jenni's Trail upper,40.6395667,-111.5112078,66.1,46.9,54.6,0.012,0.012,0.0,0.012,0.040000000000000445,0.4419999999999996,55.133333333333326,52.4,0,0.0,0.0,0.0,0.0,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-09-27,Keystone Trail,40.62398249999998,-111.5280761,60.7,44.5,52.0,0.205,0.205,0.0,0.205,0.2839999999999994,1.457,52.73333333333333,49.128571428571426,0,0.0,0.0,0.0,0.496,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-09-27,Lost Prospector,40.65901600000001,-111.490176,70.9,41.3,54.7,0.016,0.016,0.0,0.016,0.024000000000000056,0.5000000000000004,55.26666666666667,52.871428571428574,0,0.0,0.0,0.0,0.0,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-09-27,Mid-Mountain Trail,40.62806400000001,-111.51399,64.4,43.7,52.4,0.016,0.016,0.0,0.016,0.24000000000000088,0.9370000000000002,53.133333333333326,50.214285714285715,0,0.0,0.0,0.0,0.0,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-09-27,Mother Urban,40.63643319999999,-111.5009833,66.1,46.9,54.6,0.012,0.012,0.0,0.012,0.040000000000000445,0.4419999999999996,55.133333333333326,52.4,0,0.0,0.0,0.0,0.0,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-09-27,Rambler,40.69544569999999,-111.4874682,71.7,42.2,55.5,0.016,0.016,0.0,0.016,0.024000000000000056,0.5000000000000004,56.066666666666684,53.67142857142857,0,0.0,0.0,0.0,0.0,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-09-27,Ripple Trail,40.63461739999999,-111.47774560000002,66.1,46.9,54.6,0.012,0.012,0.0,0.012,0.040000000000000445,0.4419999999999996,55.133333333333326,52.4,0,0.0,0.0,0.0,0.0,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-09-27,Round Valley Express,40.68866779999999,-111.4899257,71.5,42.0,55.3,0.016,0.016,0.0,0.016,0.024000000000000056,0.5000000000000004,55.866666666666674,53.471428571428575,0,0.0,0.0,0.0,0.0,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-09-27,Solamere,40.65173099999999,-111.472688,70.2,39.5,53.7,0.008,0.008,0.0,0.008,0.008000000000000111,0.339,54.13333333333333,51.871428571428574,0,0.0,0.0,0.0,0.0,5,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-09-27,Spiro Trail,40.64795199999999,-111.524792,65.6,44.9,53.6,0.016,0.016,0.0,0.016,0.24000000000000088,0.9370000000000002,54.33333333333334,51.442857142857136,0,0.0,0.0,0.0,0.0,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-09-27,Tidal Wave,40.61150069999999,-111.4904225,63.3,44.1,51.7,0.012,0.012,0.0,0.012,0.040000000000000445,0.4419999999999996,52.300000000000004,49.557142857142864,0,0.0,0.0,0.0,0.0,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-09-28,9K Trail,40.6156847,-111.5370738,52.9,41.3,46.1,0.154,0.154,0.0,0.154,0.43799999999999945,1.0640000000000003,48.900000000000006,47.442857142857136,0,0.0,0.0,0.0,0.303,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-09-28,Apex,40.6249077,-111.5331572,53.5,41.8,46.6,0.154,0.154,0.0,0.154,0.43799999999999945,1.0640000000000003,49.43333333333333,47.971428571428575,0,0.0,0.0,0.0,0.303,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-09-28,Armstrong,40.6520798,-111.52831220000002,61.2,47.3,52.3,0.114,0.114,0.0,0.114,0.35400000000000087,0.6930000000000002,54.76666666666665,53.25714285714285,0,0.0,0.0,0.0,0.0,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-09-28,Big Easy,40.68756230000001,-111.4890656,65.4,46.2,53.7,0.024,0.024,0.0,0.024,0.048000000000000057,0.21700000000000041,55.23333333333334,53.32857142857143,0,0.0,0.0,0.0,0.0,0,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-09-28,CMG,40.64492680000001,-111.5159166,59.0,45.1,50.0,0.114,0.114,0.0,0.114,0.35400000000000087,0.6930000000000002,52.53333333333334,51.028571428571425,0,0.0,0.0,0.0,0.0,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-09-28,Cyn City,40.62087939999999,-111.5211681,56.4,42.5,47.4,0.114,0.114,0.0,0.114,0.35400000000000087,0.6930000000000002,49.933333333333316,48.44285714285714,0,0.0,0.0,0.0,0.0,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-09-28,Empire Link,40.624661,-111.5080778,59.8,44.2,49.8,0.13,0.13,0.0,0.13,0.17000000000000046,0.2959999999999996,52.099999999999994,50.685714285714276,0,0.0,0.0,0.0,0.0,0,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-09-28,Flagstaff Loop,40.60789630000001,-111.4971378,56.7,41.1,46.8,0.13,0.13,0.0,0.13,0.17000000000000046,0.2959999999999996,49.06666666666666,47.628571428571426,0,0.0,0.0,0.0,0.0,0,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-09-28,Jenni's Trail upper,40.6395667,-111.5112078,61.1,45.5,51.2,0.13,0.13,0.0,0.13,0.17000000000000046,0.2959999999999996,53.46666666666665,52.028571428571425,0,0.0,0.0,0.0,0.0,0,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-09-28,Keystone Trail,40.62398249999998,-111.5280761,54.3,42.7,47.4,0.154,0.154,0.0,0.154,0.43799999999999945,1.0640000000000003,50.23333333333333,48.771428571428565,0,0.0,0.0,0.0,0.303,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-09-28,Lost Prospector,40.65901600000001,-111.490176,64.6,45.5,53.0,0.024,0.024,0.0,0.024,0.048000000000000057,0.21700000000000041,54.466666666666676,52.57142857142857,0,0.0,0.0,0.0,0.0,0,3.2,6868.8,7160.7,336.0,271.2,291.9,256
2025-09-28,Mid-Mountain Trail,40.62806400000001,-111.51399,57.8,43.8,48.8,0.114,0.114,0.0,0.114,0.35400000000000087,0.6930000000000002,51.33333333333332,49.800000000000004,0,0.0,0.0,0.0,0.0,0,7.4,8096.5,8520.7,868.9,751.7,424.2,597
2025-09-28,Mother Urban,40.63643319999999,-111.5009833,61.1,45.5,51.2,0.13,0.13,0.0,0.13,0.17000000000000046,0.2959999999999996,53.46666666666665,52.028571428571425,0,0.0,0.0,0.0,0.0,0,2.4,7664.3,8279.0,46.4,639.4,614.7,192
2025-09-28,Rambler,40.69544569999999,-111.4874682,65.5,46.3,53.8,0.024,0.024,0.0,0.024,0.048000000000000057,0.21700000000000041,55.26666666666667,53.371428571428574,0,0.0,0.0,0.0,0.0,0,2.1,6766.9,7064.2,131.3,319.7,297.3,167
2025-09-28,Ripple Trail,40.63461739999999,-111.47774560000002,61.1,45.5,51.2,0.13,0.13,0.0,0.13,0.17000000000000046,0.2959999999999996,53.46666666666665,52.028571428571425,0,0.0,0.0,0.0,0.0,0,2.3,7239.6,7860.8,5.0,621.8,621.3,189
2025-09-28,Round Valley Express,40.68866779999999,-111.4899257,65.3,46.1,53.6,0.024,0.024,0.0,0.024,0.048000000000000057,0.21700000000000041,55.066666666666684,53.17142857142857,0,0.0,0.0,0.0,0.0,0,1.3,6716.9,6963.5,250.4,26.0,246.6,104
2025-09-28,Solamere,40.65173099999999,-111.472688,65.2,45.4,52.4,0.02,0.02,0.0,0.02,0.02800000000000011,0.18200000000000005,53.5,51.65714285714286,0,0.0,0.0,0.0,0.0,0,0.4,7231.7,7422.9,178.9,29.9,191.2,32
2025-09-28,Spiro Trail,40.64795199999999,-111.524792,59.0,45.1,50.0,0.114,0.114,0.0,0.114,0.35400000000000087,0.6930000000000002,52.53333333333334,51.028571428571425,0,0.0,0.0,0.0,0.0,0,3.1,6935.6,8185.2,1283.2,48.2,1249.6,250
2025-09-28,Tidal Wave,40.61150069999999,-111.4904225,58.3,42.7,48.3,0.13,0.13,0.0,0.13,0.17000000000000046,0.2959999999999996,50.6,49.18571428571429,0,0.0,0.0,0.0,0.0,0,2.7,8128.9,9254.0,5.3,1120.5,1125.1,217
2025-09-29,9K Trail,40.6156847,-111.5370738,54.2,41.4,47.1,0.102,0.102,0.0,0.102,0.4609999999999994,0.5400000000000001,47.96666666666667,48.10000000000001,0,0.0,0.0,0.0,0.0,0,4.7,9101.3,9443.5,623.0,487.0,342.2,383
2025-09-29,Apex,40.6249077,-111.5331572,54.7,41.9,47.7,0.102,0.102,0.0,0.102,0.4609999999999994,0.5400000000000001,48.5,48.642857142857146,0,0.0,0.0,0.0,0.0,0,2.2,8754.8,9605.0,33.7,843.5,850.2,179
2025-09-29,Armstrong,40.6520798,-111.52831220000002,62.7,45.0,53.1,0.028,0.028,0.0,0.028,0.1580000000000009,0.3820000000000001,53.73333333333332,53.68571428571429,0,0.0,0.0,0.0,0.0,0,3.0,6947.7,7900.9,10.6,956.3,953.2,243
2025-09-29,Big Easy,40.68756230000001,-111.4890656,66.9,42.2,54.3,0.0,0.0,0.0,0.0,0.040000000000000056,0.04800000000000039,54.50000000000001,53.74285714285714,0,0.0,0.0,0.0,0.0,1,1.2,6758.6,6824.3,86.4,30.1,65.6,94
2025-09-29,CMG,40.64492680000001,-111.5159166,60.4,42.8,50.9,0.028,0.028,0.0,0.028,0.1580000000000009,0.3820000000000001,51.50000000000001,51.45714285714286,0,0.0,0.0,0.0,0.0,0,2.9,7013.4,8235.3,3.6,1214.5,1221.9,238
2025-09-29,Cyn City,40.62087939999999,-111.5211681,57.9,40.2,48.3,0.028,0.028,0.0,0.028,0.1580000000000009,0.3820000000000001,48.89999999999998,48.871428571428574,0,0.0,0.0,0.0,0.0,0,2.6,8371.9,9047.9,11.3,675.5,676.0,212
2025-09-29,Empire Link,40.624661,-111.5080778,60.0,42.2,50.1,0.004,0.004,0.0,0.004,0.14600000000000046,0.17399999999999963,51.03333333333333,51.1,0,0.0,0.0,0.0,0.0,1,2.2,7855.6,8275.8,544.3,208.7,420.2,179
2025-09-29,Flagstaff Loop,40.60789630000001,-111.4971378,56.9,39.1,47.0,0.004,0.004,0.0,0.004,0.14600000000000046,0.17399999999999963,47.99999999999999,48.042857142857144,0,0.0,0.0,0.0,0.0,1,2.2,8782.4,8935.8,230.3,236.2,153.4,181
2025-09-29,Jenni's Trail upper,40.6395667,-111.5112078,61.3,43.5,51.4,0.004,0.004,0.0,0.004,0.14600000000000046,0.17399999999999963,52.399999999999984,52.44285714285714,0,0.0,0.0,0.0,0.0,1,3.1,7491.0,8170.4,150.1,805.3,679.5,253
2025-09-29,Keystone Trail,40.62398249999998,-111.5280761,55.5,42.7,48.5,0.102,0.102,0.0,0.102,0.4609999999999994,0.5400000000000001,49.300000000000004,49.442857142857136,0,0.0,0.0,0.0,0.0,0,2.6,8568.0,9029.7,99.2,553.8,461.7,211
2025-09-29,Lost Prospector,40.65901600000001,-111.490176,66.2,41.4,53.5,0.0,0.0,0.0,0.0,0.040000000000000056,0.04800000000000039,53.73333333333335,52.97142857142857,0,0.0,0.0,0.0,0.0,1,3.2,6868.8,7160.7,336.0,271.2,291.9,256
