u,v,key,osmid,trail_name,highway,length_meters,length_miles
9898591173,9898591177,0,302343850,Jenni's Trail upper,path,33.07176868155563,0.020549844335055543
9898591177,9898591179,0,302343850,Jenni's Trail upper,path,4.45009031479926,0.002765157924470629
9898591177,9898591361,0,1036126454,Loose Moose,path,400.80499041456096,0.24904867474856895
9898591179,9898591208,0,1079891446,Loose Moose Connect,path,65.46080102318038,0.040675455976584486
9898591179,10099187190,0,1103646555,Jenni Payday,path,121.70043697299664,0.07562114561771544
9898591208,9898605290,0,518568238,Flat Cable,path,259.69771735538905,0.16136868025443227
9898591287,9898609195,0,1079891445,Johns Access,path,6.97088956393432,0.004331509959296658
9898591287,9898609197,0,1103646559,Sweeneys,path,7.713838662275139,0.004793157126304344
9898605290,9898609126,1,518568238,Flat Cable,path,48.95810527087404,0.030421156241843907
9898605291,9898609140,1,518568238,Flat Cable,path,55.94305530710366,0.034761402973574114
9898609126,9898609140,0,518568238,Flat Cable,path,136.94605000276175,0.08509433036240963
9898609195,9898609197,0,10158170,Drift Road,track,4.808887044903765,0.002988103876426522
9898609195,10098548090,0,10158170,Drift Road,track,1062.3975213702486,0.6601432144838199
9898609195,10099187210,0,1079891445,Johns Access,path,139.72778317576035,0.08682281922060191
9898609197,9898840059,0,1103646559,Sweeneys,path,176.41236266214406,0.1096175601127814
9898609224,9898609234,0,1079889708,Red Bull,path,139.70314261273592,0.086807508284578
9898609234,9898609340,0,1079889708,Red Bull,path,842.5685407814293,0.5235478187270275
9898609340,10098548091,0,302343850,Jenni's Trail upper,path,151.17730600324757,0.0939372228704662
9898609340,9898609390,0,302343850,Jenni's Trail upper,path,1164.7534756167397,0.723744255806552
9898609340,9898609390,1,1079889708,Red Bull,path,530.2131017953102,0.3294591472024068
9898609390,9898609402,0,1079889708,Red Bull,path,142.09294177720943,0.0882924606406147
9898803437,9898803440,0,302341119,Johns Trail,path,100.62120747671086,0.06252311965416397
9898803437,10099187210,0,702340529,Trestle,path,84.90746449027313,0.05275905244017011
9898803440,10099187192,0,1079863777,4:20,path,84.96156117021107,0.05279266655867923
9898803525,10167373523,0,368909392,South Sweeney,path,83.66792486625154,0.0519888382261664
9898840059,10099187210,0,702340529,Trestle,path,77.51804421877678,0.0481674795561277
9900434675,9900434680,0,518568228,Empire Lodge,track,53.70501973308494,0.033370752140676536
9900434675,9900437828,0,1368810677,Mid-Mountain Trail,path,198.3266173204496,0.12323444665680525
9900437884,10099187120,0,1103646544,Corvair Access,path,61.60570832114722,0.038280012428136695
9900508063,9900556691,0,368924258,Rossi Hill Trail,path,665.9432627297774,0.4137979591248219
9900527007,9900556691,0,368924258,Rossi Hill Trail,path,144.30641554815568,0.08966784947665364
9900527007,9900556543,0,368924258,Rossi Hill Trail,path,18.578129473311527,0.011543914460371138
9900527007,9900556846,0,1080118140,The Lookout,path,2118.9795808366407,1.3166728684710296
9900556520,13639202177,0,"[10162466, 1489513654]",McHenry Avenue,"['path', 'residential']",467.39976961772277,0.29042875209881963
9900556526,9900556543,0,1080118135,Rossi Hill Trail,track,104.48904998721221,0.06492648556630043
9900556526,9900556559,0,1080118135,Rossi Hill Trail,track,12.243042624886272,0.007607473992438081
9900556526,9900556691,0,1080118137,Rossi Hill Trail,path,440.256918010344,0.27356296603482166
9900556559,9900556567,0,1080118134,Rossi Hill Trail,path,224.88894889555448,0.13973951429623155
9900556567,9900556643,0,1080118134,Rossi Hill Trail,path,710.8771866494985,0.4417186050027207
9900556724,9900556746,0,1080118139,Rossi Hill Trail,path,474.9380818081968,0.2951128421320717
9900556846,10101970091,0,1080118140,The Lookout,path,171.64661375895133,0.10665626103490077
9900556902,10101970091,0,1080118140,The Lookout,path,473.83934960183393,0.2944301215910544
9900613486,9900613544,0,1080124233,Claim Jumper,track,70.03304855679323,0.04351651887774971
10043767651,13315833674,0,274292134,Pioneer Ridge,track,161.64961637778148,0.10044441485336975
10095488520,10095488524,0,1103204233,Boot Hill,path,175.5046115612385,0.10905350972895696
10095488524,10095488532,0,1103204233,Boot Hill,path,290.1409905362623,0.18028525320643832
10095488524,10095488541,0,1103204234,Boot Hill Connect,path,364.9103544408843,0.2267447819986804
10098548055,10098548064,0,1103583256,Rosebud,track,229.06953406431313,0.14233720948679282
10098548063,10098548064,0,1103583256,Rosebud,track,387.78410281606324,0.2409578702975021
10098548090,10099187193,0,10158170,Drift Road,track,109.59689630401218,0.0681003541219355
10098548090,10098548091,0,1079889707,Payday,track,401.86844496568654,0.24970947477089206
10098713536,10098713542,0,1144883076,Cyn City,path,237.9073962746022,0.14782880246522945
10098713536,10655736055,0,1144883076,Cyn City,path,237.97944556199508,0.14787357181683658
10099170102,10099170104,0,1103646540,Riser,path,51.90700980317242,0.03225352056687223
10099187193,10099187207,0,1103646563,Trestle,path,388.4806479885396,0.2413906834017709
10099187280,10167373521,1,1111162145,Mother Urban,path,783.6630629605573,0.48694565174416243
10099187280,10099187281,1,1111162145,Mother Urban,path,126.54891356211549,0.07863384929643102
10099187287,10099187293,0,1103646572,Empire Link Access,path,73.31450421067767,0.04555552088967782
10101259319,12579387684,0,"[36927949, 367581918]",Silver Strike Trail,"['residential', 'track']",66.80295022103431,0.04150942882381536
10101259453,13260530591,0,998171963,Holy Roller Access,path,43.418907480333374,0.026979258306697246
10101651977,12958804168,0,36744885,Naildriver,path,273.943123460837,0.17022036523007947
10101652004,12958804168,0,1103896213,Lila's Lair (Dog Pound),path,106.27872077586862,0.0660385354379602
10101652038,12958020478,0,1103896217,Old NCS Access,track,57.78978284768,0.03590890626719955
10101652128,11895878672,0,"[36744123, 1410277083]",Lower Devo Trail,path,172.06235548356656,0.10691459096598772
10101652128,10101958091,0,36744123,Lower Devo Trail,path,1103.9495217032054,0.6859624304705553
10101958055,12958555080,0,1103896219,Deer Valley Service,track,758.2554565308285,0.47115809704502487
10101958055,12958554994,0,1103930185,NCS,path,520.9179430726612,0.3236834033448791
10101958055,12958374064,0,1103930185,NCS,path,30.72784056847359,0.019093394928911153
10101958082,10101958087,0,1103930187,Devo,path,91.06389776716249,0.05658448272536045
10101958082,10101969821,0,1103930189,Old Skool,path,24.903866730446527,0.015474545361617234
10101958087,10101958091,0,1103930187,Devo,path,72.27830587210342,0.044911657092643595
10101958110,12958756012,0,1281843748,Ripple Trail,path,498.33861042535705,0.30965325649790043
10101958110,11895878672,0,1281843748,Ripple Trail,path,183.78549225490283,0.11419901043835427
10101958110,11895900423,0,1103930188,Pointy Rocks,path,101.4904638249711,0.0630632505076423
10101969821,10101969869,0,"[1103930192, 1103930193, 1103930189]",Old Skool,path,627.4681774002596,0.38989064948218627
10101969869,10101970076,0,"[1103930208, 1103930209, 1103930201, 1103930202, 1103930203, 1103930204, 1103930205, 1103930206, 1103930207]",Tour De Homes,path,2000.56879839065,1.2430958194088089
10101969869,11895900558,0,1103930201,Tour De Homes,path,189.58445568211522,0.11780231925686194
10101969992,11895900558,0,36744119,Deer Valley Service,track,115.16487632186606,0.07156013650398302
10101969992,11895900558,1,1103930194,Old Skool,path,152.3155866573549,0.09464451767760958
10101969992,11895900423,0,1103930194,Old Skool,path,260.898705085055,0.1621149394318772
10101970091,10101970102,0,1103930213,Lookout Access,path,132.65886564918077,0.08243039750928376
10102156345,10102156393,0,302251013,Lost Prospector,path,1183.1434464165582,0.7351712538876449
10102156345,10102156384,0,1103954329,SOS,path,420.82000474901406,0.2614854280682154
10102392775,10286245632,0,988775656,Valderoad,path,38.62762145468432,0.02400209119658962
10102392775,10286293250,0,1103979613,Nick NAC,path,156.8730874316662,0.09747641736736595
10155954135,10155955530,0,1110158015,Big Easy,path,402.9171444565151,0.2503611064238069
10155954146,13120550156,0,667244116,Downward Dog,path,494.76776449689356,0.30743443570603524
10155955530,10155955616,0,1110158015,Big Easy,path,694.0978782117145,0.43129242611381685
10155955616,10286293224,0,1110158015,Big Easy,path,178.62442421780887,0.1109920714389272
10167373521,10167373523,0,1111162145,Mother Urban,path,79.93620589336089,0.04967005555888666
10286245610,10286245612,0,256665242,Matt's Flat,path,9.676029715733534,0.006012406120589218
10286293084,10286293224,0,988790004,Round Valley Express,path,239.1766639727572,0.14861748884810036
10286293224,10286293272,0,256665242,Matt's Flat,path,326.6361798680229,0.20296231251244165
10286293250,10286293272,0,1103979613,Nick NAC,path,16.73252131447324,0.01039710671831084
10286293250,10286293251,0,1124833550,Nick NAC,path,15.727762232785029,0.009772778369810947
10286293251,10286293272,0,256665242,Matt's Flat,path,12.608725982795075,0.007834699096523226
10286293268,10286293299,0,256665243,Backslide,path,15.574922032222027,0.009677807872165321
10287880768,13120550239,0,988767075,Nowhere Elks,path,296.5044271416128,0.18423930939663166
10287880813,10287880817,0,988775672,Nowhere Elks,path,24.204599620149995,0.015040040923599923
10287880813,13120549917,0,988775672,Nowhere Elks,path,308.7807723832647,0.19186747667575405
10287880946,10287881026,0,367557830,Rambler,path,374.18376793146047,0.23250701399542947
10287881026,13120550239,0,367557830,Rambler,path,813.242535908633,0.5053254841156601
10608855910,10608855952,0,364444504,Rambler,path,460.81065435434704,0.28633446569182663
10608855952,13120527928,0,364444504,Rambler,path,4.251660660176924,0.0026418594534027054
10655645617,11573468561,0,518568259,Fat Lip,path,987.8156731579248,0.6138002025408643
10919385291,13117144029,0,364444504,Rambler,path,97.72875543778947,0.06072583328225008
10919385296,10919388206,0,1175104410,Lynx #2,path,261.5936917416419,0.16254678411926965
10919388206,13443938001,0,1175104410,Lynx #2,path,976.2990551575774,0.6066441078834466
11439362366,13120540575,0,240822976,Round Valley Express,path,92.020438057366,0.05717884930590725
11895872249,11895872250,0,1103930185,NCS,path,95.23552278270152,0.05917661033483303
11895872267,11895878672,0,1281843748,Ripple Trail,path,70.7256306572961,0.04394686944326141
11895878443,11895878448,0,1281843744,Ripple Trail,path,19.031154191672236,0.011825410969731913
11895878444,11895879236,0,1281829093,Deer Valley Service,track,47.459080175971756,0.029489705231430793
11895878444,11895878445,0,1281829093,Deer Valley Service,track,95.51243904140537,0.05934867812065374
11895878444,11895878445,1,1281843744,Ripple Trail,path,469.1983575410122,0.2915463428210576
11895878444,11895878495,0,1281843744,Ripple Trail,path,150.03270845669994,0.09322600292833598
11895878445,11895878446,0,1281829093,Deer Valley Service,track,22.501704905101082,0.013981911204255324
11895878445,11895878446,1,1281843744,Ripple Trail,path,112.94302821751577,0.07017954409841262
11895878446,12958373856,0,1281843744,Ripple Trail,path,327.4737137862487,0.20348273196174882
11895878448,11895879041,0,36744119,Deer Valley Service,track,32.848218028035895,0.02041093639895255
11895878495,12958374064,0,1103930185,NCS,path,104.19046818405036,0.06474095543528938
11895878672,12958756012,0,1410277083,Lower Devo Trail,path,194.14646427072088,0.1206370199725608
11895879004,12958755955,0,1281843748,Ripple Trail,path,7.541867046611576,0.004686298918448495
11895879004,11895879005,0,1281843748,Ripple Trail,path,479.10540306022403,0.2977022955068798
11895879006,12958755955,0,1281843748,Ripple Trail,path,47.15638304904495,0.029301617956785465
11895879007,11895879090,0,1103896221,Little Stick,track,107.21662311407893,0.06662132093205612
11895879031,11895879033,0,1281843746,Undertow Trail,path,19.164409597437853,0.011908212040084564
11895879031,11895879090,0,1281843746,Undertow Trail,path,30.540578674690774,0.0189770357827107
11895879033,11895879099,0,1281843746,Undertow Trail,path,257.6217769004856,0.1600787506589552
11895879041,11895879093,0,36744119,Deer Valley Service,track,20.310404189516433,0.012620300066061968
11895879041,11895879093,1,1281843750,Secret of My Success Trail,path,94.38461759138312,0.05864788236162257
11895879093,11895879140,0,36744119,Deer Valley Service,track,14.279159892644119,0.008872658606639798
11895879099,12958756012,0,1281843748,Ripple Trail,path,3.2097191428879124,0.0019944270105632556
11895879140,12958373856,0,1281843745,Regulator Trail,path,251.61124577964011,0.15634397977041584
11895879236,12958374064,0,1281843745,Regulator Trail,path,218.53074846453552,0.13578871171392537
11895879236,12958373856,0,1281843745,Regulator Trail,path,622.80746914434,0.3869946196365351
12120669623,12120669630,0,518525841,Twist and Shout,path,9.653945081928494,0.0059986833653516555
12876205926,12876205927,0,1298662540,Seldom Seen,path,487.18696614212433,0.3027239459942214
12958374064,12958554814,0,1281843745,Regulator Trail,path,913.5566792824361,0.567657802982107
12958378144,12958755955,0,966240032,Undertow Trail,path,452.3464713667102,0.28107506621748374
12958378144,12958555080,0,1410265611,Regulator Trail,path,40.52893589079476,0.025183513214573617
12958378144,12958554814,0,966240032,Undertow Trail,path,330.0048920632651,0.20505553322550374
12958554994,12958555080,0,1410265611,Regulator Trail,path,518.5408972384189,0.32220637554085324
12958765090,12958784001,0,1535281721,T&G,path,55.7765020685315,0.03465791158915154
12958775106,12958775113,0,1410277085,Gap Bypass Trail,path,3.5883939843464954,0.0022297246482706587
12958775106,12958775193,0,1410280164,Gap Loop,path,426.59964615265847,0.26507673073790217
12958775106,12958775109,0,1410280164,Gap Loop,path,3.804930486855403,0.002364274192997521
12958775109,12958775113,0,1410280165,Gap Bypass Trail,path,3.759355792063978,0.002335955390559121
12958775193,12958775267,0,1410280166,Gap Loop,path,78.51113480512282,0.04878455743776521
13042245264,13042245273,0,518525926,Flagstaff Loop,path,45.73936641699517,0.028421124642708562
13117143923,13120550239,0,988767077,Rambler,path,700.1065039819022,0.43502601307234634
13117144029,13117144057,0,1426932548,Rambler,path,20.30503393062531,0.012616963141892168
13120527758,13120527928,0,364444504,Rambler,path,1871.9063979802982,1.1631487102697111
13120528287,13120540241,0,256662218,Big Easy,path,554.1072487852318,0.34430628180502854
13120528287,13120528393,0,1427237588,SQ Connector Trail,path,86.89204966541122,0.053992216496542206
13120528392,13120528393,0,1427237588,SQ Connector Trail,path,360.25664477778594,0.22385310087699456
13120549917,13120550086,0,988775672,Nowhere Elks,path,821.608685053328,0.5105239681841347
13120550086,13120550156,0,988775672,Nowhere Elks,path,221.1207663321361,0.13739807420423233
13443937821,13443938001,0,1175104410,Lynx #2,path,1297.8246254623316,0.8064308348385004
